325.203,136.585,93.6585,113.171,0.0542731
329.106,130.732,93.6585,113.171,0.0531735
357.724,135.61,93.6585,113.171,0.0543321
388.943,146.341,93.6585,113.171,0.0542438
411.057,160.976,93.6585,113.171,0.0549318
420.163,165.854,93.6585,113.171,0.0554808
403.252,165.854,93.6585,113.171,0.0545033
366.829,172.683,93.6585,113.171,0.0543636
338.211,188.293,93.6585,113.171,0.0543072
369.431,205.854,93.6585,113.171,0.05574
361.626,196.098,93.6585,113.171,0.0567678
382.439,201.951,93.6585,113.171,0.0592789
417.561,214.634,93.6585,113.171,0.0578758
386.341,200.976,93.6585,113.171,0.0572802
394.146,174.634,93.6585,113.171,0.0580903
420.163,187.317,93.6585,113.171,0.0572062
403.252,170.732,93.6585,113.171,0.0569903
373.333,163.902,93.6585,113.171,0.0564152
340.813,154.146,93.6585,113.171,0.0574503
331.707,152.195,93.6585,113.171,0.0599285
336.911,133.659,93.6585,113.171,0.0594604
329.106,107.317,93.6585,113.171,0.0609222
343.415,124.878,93.6585,113.171,0.0604108
357.724,151.22,93.6585,113.171,0.0621193
365.528,179.512,93.6585,113.171,0.0601323
344.715,203.902,93.6585,113.171,0.0614738
323.902,211.707,93.6585,113.171,0.0638453
305.691,202.927,93.6585,113.171,0.0638127
304.39,186.341,93.6585,113.171,0.0617626
325.203,162.927,93.6585,113.171,0.0615753
346.016,145.366,93.6585,113.171,0.0606044
360.325,161.951,93.6585,113.171,0.060902
368.13,190.244,93.6585,113.171,0.06106
361.626,218.537,93.6585,113.171,0.0610622
352.52,246.829,93.6585,113.171,0.0630408
356.423,267.317,93.6585,113.171,0.0655516
356.423,252.683,93.6585,113.171,0.0653929
364.228,224.39,93.6585,113.171,0.0663913
351.22,226.341,93.6585,113.171,0.0667432
342.114,226.341,93.6585,113.171,0.0693171
338.211,222.439,93.6585,113.171,0.079214
334.309,224.39,93.6585,113.171,0.0700523
359.024,219.512,93.6585,113.171,0.0719855
342.114,215.61,93.6585,113.171,0.0728813
348.618,239.024,93.6585,113.171,0.0747276
357.724,226.341,93.6585,113.171,0.0737804
391.545,240,93.6585,113.171,0.0751788
361.626,251.707,93.6585,113.171,0.074997
349.919,243.902,93.6585,113.171,0.0736287
348.618,242.927,93.6585,113.171,0.0740784
346.016,250.732,93.6585,113.171,0.0740242
372.033,240,93.6585,113.171,0.0747822
386.341,266.341,93.6585,113.171,0.0743141
395.447,290.732,93.6585,113.171,0.0776746
385.041,264.39,93.6585,113.171,0.0781511
361.626,285.854,93.6585,113.171,0.0799281
357.724,274.146,93.6585,113.171,0.0809826
352.52,255.61,93.6585,113.171,0.0779099
349.919,234.146,93.6585,113.171,0.0788875
370.732,214.634,93.6585,113.171,0.0806571
364.228,242.927,93.6585,113.171,0.0820595
359.024,269.268,93.6585,113.171,0.0843438
356.423,287.805,93.6585,113.171,0.0856355
361.626,269.268,93.6585,113.171,0.0947591
353.821,240.976,93.6585,113.171,0.0814276
349.919,225.366,93.6585,113.171,0.0786679
351.22,224.39,93.6585,113.171,0.0771926
334.309,244.878,93.6585,113.171,0.0793948
312.195,261.463,93.6585,113.171,0.0782874
290.081,276.098,93.6585,113.171,0.0797349
273.171,284.878,93.6585,113.171,0.0855669
273.171,286.829,93.6585,113.171,0.0875041
297.886,280.976,93.6585,113.171,0.0787474
329.106,276.098,93.6585,113.171,0.0915892
352.52,263.415,93.6585,113.171,0.0815929
386.341,258.537,93.6585,113.171,0.0764837
403.252,254.634,93.6585,113.171,0.0802294
395.447,249.756,93.6585,113.171,0.076414
369.431,229.268,93.6585,113.171,0.0788794
334.309,230.244,93.6585,113.171,0.080211
301.789,227.317,93.6585,113.171,0.0779136
275.772,222.439,93.6585,113.171,0.0816651
264.065,217.561,93.6585,113.171,0.0900417
277.073,212.683,93.6585,113.171,0.0796378
309.594,206.829,93.6585,113.171,0.0888497
347.317,201.951,93.6585,113.171,0.0820357
385.041,199.024,93.6585,113.171,0.0793812
422.764,192.195,93.6585,113.171,0.0778949
433.171,177.561,93.6585,113.171,0.0797437
422.764,174.634,93.6585,113.171,0.0796385
391.545,172.683,93.6585,113.171,0.0782035
353.821,167.805,93.6585,113.171,0.078378
316.098,168.78,93.6585,113.171,0.077208
299.187,151.22,93.6585,113.171,0.0794644
320,132.683,93.6585,113.171,0.0783212
352.52,123.902,93.6585,113.171,0.0788043
383.74,133.659,93.6585,113.171,0.0758771
413.659,139.512,93.6585,113.171,0.0778597
414.959,138.537,93.6585,113.171,0.0774726
385.041,135.61,93.6585,113.171,0.0767164
349.919,144.39,93.6585,113.171,0.0762487
321.301,134.634,93.6585,113.171,0.076863
303.089,116.098,93.6585,113.171,0.0780019
322.602,140.488,93.6585,113.171,0.0785928
360.325,143.415,93.6585,113.171,0.0786155
388.943,151.22,93.6585,113.171,0.0793427
411.057,163.902,93.6585,113.171,0.0755406
420.163,186.341,93.6585,113.171,0.076024
400.65,209.756,93.6585,113.171,0.0758968
369.431,222.439,93.6585,113.171,0.0782533
339.512,215.61,93.6585,113.171,0.0778622
321.301,206.829,93.6585,113.171,0.0766637
323.902,195.122,93.6585,113.171,0.075711
351.22,183.415,93.6585,113.171,0.0771585
388.943,187.317,93.6585,113.171,0.0788578
420.163,174.634,93.6585,113.171,0.078934
448.78,180.488,93.6585,113.171,0.0771174
442.276,177.561,93.6585,113.171,0.0781859
403.252,177.561,93.6585,113.171,0.0778699
386.341,193.171,93.6585,113.171,0.0794057
357.724,173.659,93.6585,113.171,0.0770364
353.821,159.024,93.6585,113.171,0.0772615
348.618,134.634,93.6585,113.171,0.0760896
375.935,133.659,93.6585,113.171,0.0762271
398.049,142.439,93.6585,113.171,0.0760189
422.764,156.098,93.6585,113.171,0.0880488
420.163,177.561,93.6585,113.171,0.0750494
387.642,192.195,93.6585,113.171,0.075737
375.935,199.024,93.6585,113.171,0.077341
400.65,216.585,93.6585,113.171,0.0850234
364.228,209.756,93.6585,113.171,0.0783567
348.618,195.122,93.6585,113.171,0.0762641
356.423,184.39,93.6585,113.171,0.074151
378.537,172.683,93.6585,113.171,0.0753023
404.553,194.146,93.6585,113.171,0.0759511
427.967,217.561,93.6585,113.171,0.075111
405.854,197.073,93.6585,113.171,0.080314
392.846,195.122,93.6585,113.171,0.0778032
400.65,218.537,93.6585,113.171,0.0793808
372.033,237.073,93.6585,113.171,0.0787859
339.512,252.683,93.6585,113.171,0.0802015
323.902,269.268,93.6585,113.171,0.0796917
297.886,247.805,93.6585,113.171,0.0823073
265.366,263.415,93.6585,113.171,0.0837698
282.276,276.098,93.6585,113.171,0.0821977
306.992,277.073,93.6585,113.171,0.0877306
336.911,258.537,93.6585,113.171,0.0800527
357.724,279.024,93.6585,113.171,0.0880723
374.634,305.366,93.6585,113.171,0.0885535
355.122,316.098,93.6585,113.171,0.0823245
323.902,305.366,93.6585,113.171,0.0840759
327.805,333.659,93.6585,113.171,0.0815584
293.984,320,93.6585,113.171,0.0876313
317.398,296.585,93.6585,113.171,0.0860625
339.512,298.537,93.6585,113.171,0.0856802
349.919,278.049,93.6585,113.171,0.0858169
387.642,271.22,93.6585,113.171,0.0837133
396.748,295.61,93.6585,113.171,0.0844142
383.74,304.39,93.6585,113.171,0.0830352
416.26,316.098,93.6585,113.171,0.0887793
416.26,345.366,93.6585,113.171,0.0862077
395.447,320.976,93.6585,113.171,0.0898786
379.837,347.317,93.6585,113.171,0.0862124
394.146,336.585,93.6585,113.171,0.086752
418.862,354.146,93.6585,113.171,0.0835015
435.772,374.634,93.6585,113.171,0.0854104
453.984,387.317,93.6585,113.171,0.0846671
456.585,393.171,93.6585,113.171,0.0835994
448.78,403.902,93.6585,113.171,0.0827963
430.569,403.902,93.6585,113.171,0.0760174
398.049,388.293,93.6585,113.171,0.0798661
395.447,360.976,93.6585,113.171,0.086311
424.065,348.293,93.6585,113.171,0.0821882
460.488,358.049,93.6585,113.171,0.0883523
431.87,338.537,93.6585,113.171,0.086944
448.78,355.122,93.6585,113.171,0.0821904
450.081,356.098,93.6585,113.171,0.0832383
431.87,349.268,93.6585,113.171,0.082396
448.78,375.61,93.6585,113.171,0.0837731
416.26,362.927,93.6585,113.171,0.0832313
379.837,354.146,93.6585,113.171,0.0849709
372.033,350.244,93.6585,113.171,0.0855274
390.244,348.293,93.6585,113.171,0.0895732
417.561,357.073,93.6585,113.171,0.0821684
444.878,374.634,93.6585,113.171,0.0794824
477.398,386.341,93.6585,113.171,0.0845249
483.902,392.195,93.6585,113.171,0.0843291
496.911,398.049,93.6585,113.171,0.085487
489.106,394.146,93.6585,113.171,0.0858404
498.211,386.341,93.6585,113.171,0.0836749
463.089,373.659,93.6585,113.171,0.0900333
500.813,372.683,93.6585,113.171,0.0881514
478.699,351.22,93.6585,113.171,0.0899585
443.577,338.537,93.6585,113.171,0.0882368
429.268,337.561,93.6585,113.171,0.0956758
442.276,341.463,93.6585,113.171,0.0853738
438.374,359.024,93.6585,113.171,0.0862956
470.894,373.659,93.6585,113.171,0.0856608
431.87,373.659,93.6585,113.171,0.0835884
461.789,381.463,93.6585,113.171,0.0865797
486.504,378.537,93.6585,113.171,0.0875023
503.415,383.415,93.6585,113.171,0.0844571
499.512,382.439,93.6585,113.171,0.0944101
489.106,390.244,93.6585,113.171,0.0845256
455.285,379.512,93.6585,113.171,0.0856117
424.065,363.902,93.6585,113.171,0.0810299
413.659,349.268,93.6585,113.171,0.0833182
421.463,351.22,93.6585,113.171,0.0881844
447.48,365.854,93.6585,113.171,0.0827468
474.797,384.39,93.6585,113.171,0.0863686
481.301,385.366,93.6585,113.171,0.0865119
499.512,393.171,93.6585,113.171,0.0829176
504.715,399.024,93.6585,113.171,0.0867597
496.911,410.732,93.6585,113.171,0.0798185
491.707,423.415,93.6585,113.171,0.069052
468.293,404.878,93.6585,113.171,0.0532013
444.878,391.22,93.6585,113.171,0.0741283
434.472,369.756,93.6585,113.171,0.0805292
455.285,394.146,93.6585,113.171,0.0859192
473.496,418.537,93.6585,113.171,0.0955985
480,390.244,93.6585,113.171,0.0628263
476.098,373.659,93.6585,113.171,0.0888468
465.691,390.244,93.6585,113.171,0.0856014
434.472,372.683,93.6585,113.171,0.0828296
473.496,372.683,93.6585,113.171,0.0874491
490.406,399.024,93.6585,113.171,0.0817051
494.309,417.561,93.6585,113.171,0.0835891
491.707,408.78,93.6585,113.171,0.0621105
486.504,382.439,93.6585,113.171,0.0725243
453.984,395.122,93.6585,113.171,0.0816453
481.301,407.805,93.6585,113.171,0.0826152
473.496,394.146,93.6585,113.171,0.072087
465.691,403.902,93.6585,113.171,0.0835612
433.171,388.293,93.6585,113.171,0.0797767
469.593,378.537,93.6585,113.171,0.0832068
476.098,396.098,93.6585,113.171,0.109761
477.398,396.098,93.6585,113.171,0.0863667
460.488,422.439,93.6585,113.171,0.0960031
460.488,393.171,93.6585,113.171,0.0563188
434.472,371.707,93.6585,113.171,0.0866669
444.878,367.805,93.6585,113.171,0.0847836
457.886,370.732,93.6585,113.171,0.084166
451.382,378.537,93.6585,113.171,0.0902594
443.577,380.488,93.6585,113.171,0.092356
437.073,363.902,93.6585,113.171,0.0820815
438.374,345.366,93.6585,113.171,0.0834656
435.772,356.098,93.6585,113.171,0.0852261
440.976,384.39,93.6585,113.171,0.0836169
463.089,400.976,93.6585,113.171,0.0849233
482.602,423.415,93.6585,113.171,0.0817809
480,423.415,93.6585,113.171,0.0525976
460.488,423.415,93.6585,113.171,0.0540946
451.382,395.122,93.6585,113.171,0.0572754
438.374,372.683,93.6585,113.171,0.0830649
421.463,346.341,93.6585,113.171,0.080913
431.87,370.732,93.6585,113.171,0.0845223
400.65,360,93.6585,113.171,0.0848427
391.545,331.707,93.6585,113.171,0.0882885
369.431,322.927,93.6585,113.171,0.0843896
365.528,349.268,93.6585,113.171,0.0859254
398.049,363.902,93.6585,113.171,0.0869803
398.049,341.463,93.6585,113.171,0.0869836
414.959,367.805,93.6585,113.171,0.0881896
450.081,374.634,93.6585,113.171,0.0864716
472.195,398.049,93.6585,113.171,0.0898089
480,418.537,93.6585,113.171,0.0905534
447.48,414.634,93.6585,113.171,0.0742115
416.26,399.024,93.6585,113.171,0.0677757
398.049,373.659,93.6585,113.171,0.0852843
411.057,360.976,93.6585,113.171,0.0883838
421.463,370.732,93.6585,113.171,0.0955512
421.463,390.244,93.6585,113.171,0.0888863
434.472,417.561,93.6585,113.171,0.0868579
457.886,420.488,93.6585,113.171,0.0681449
464.39,422.439,93.6585,113.171,0.0585477
452.683,418.537,93.6585,113.171,0.055821
435.772,415.61,93.6585,113.171,0.06411
440.976,396.098,93.6585,113.171,0.0676339
451.382,399.024,93.6585,113.171,0.0893511
461.789,413.659,93.6585,113.171,0.0897378
472.195,423.415,93.6585,113.171,0.07067
464.39,423.415,93.6585,113.171,0.0530595
481.301,414.634,93.6585,113.171,0.0523396
459.187,412.683,93.6585,113.171,0.068573
443.577,392.195,93.6585,113.171,0.0704852
443.577,380.488,93.6585,113.171,0.0878718
452.683,372.683,93.6585,113.171,0.0908111
439.675,387.317,93.6585,113.171,0.0866534
435.772,405.854,93.6585,113.171,0.0824733
442.276,414.634,93.6585,113.171,0.0730778
443.577,417.561,93.6585,113.171,0.0684898
413.659,413.659,93.6585,113.171,0.0635902
382.439,400.976,93.6585,113.171,0.0667634
362.927,376.585,93.6585,113.171,0.0824132
381.138,351.22,93.6585,113.171,0.0892558
403.252,358.049,93.6585,113.171,0.0885213
418.862,380.488,93.6585,113.171,0.08871
425.366,404.878,93.6585,113.171,0.085207
446.179,415.61,93.6585,113.171,0.0749339
457.886,402.927,93.6585,113.171,0.0651898
444.878,411.707,93.6585,113.171,0.0832269
431.87,390.244,93.6585,113.171,0.0714551
434.472,380.488,93.6585,113.171,0.0862275
451.382,387.317,93.6585,113.171,0.0873274
443.577,415.61,93.6585,113.171,0.0857792
472.195,409.756,93.6585,113.171,0.0695549
480,411.707,93.6585,113.171,0.0771244
472.195,400.976,93.6585,113.171,0.0680389
452.683,398.049,93.6585,113.171,0.0837375
429.268,380.488,93.6585,113.171,0.08354
416.26,372.683,93.6585,113.171,0.0939597
433.171,376.585,93.6585,113.171,0.0959925
424.065,404.878,93.6585,113.171,0.0890564
427.967,423.415,93.6585,113.171,0.0797606
439.675,423.415,93.6585,113.171,0.0578359
438.374,418.537,93.6585,113.171,0.0543174
434.472,396.098,93.6585,113.171,0.0572681
417.561,376.585,93.6585,113.171,0.0841909
407.154,355.122,93.6585,113.171,0.0865694
407.154,357.073,93.6585,113.171,0.0871244
411.057,338.537,93.6585,113.171,0.0792672
422.764,361.951,93.6585,113.171,0.0855985
434.472,369.756,93.6585,113.171,0.0860669
427.967,363.902,93.6585,113.171,0.0861985
409.756,348.293,93.6585,113.171,0.0981727
391.545,325.854,93.6585,113.171,0.0845069
378.537,317.073,93.6585,113.171,0.09336
385.041,332.683,93.6585,113.171,0.0868616
377.236,334.634,93.6585,113.171,0.0839714
401.951,357.073,93.6585,113.171,0.0872314
426.667,367.805,93.6585,113.171,0.081542
427.967,374.634,93.6585,113.171,0.0913121
422.764,364.878,93.6585,113.171,0.0904071
412.358,353.171,93.6585,113.171,0.0866611
421.463,347.317,93.6585,113.171,0.0888339
413.659,342.439,93.6585,113.171,0.0854024
412.358,349.268,93.6585,113.171,0.0878824
405.854,350.244,93.6585,113.171,0.085225
408.455,355.122,93.6585,113.171,0.0845798
403.252,350.244,93.6585,113.171,0.0868172
391.545,338.537,93.6585,113.171,0.086925
387.642,327.805,93.6585,113.171,0.0840945
392.846,335.61,93.6585,113.171,0.0853793
409.756,352.195,93.6585,113.171,0.0953206
426.667,360,93.6585,113.171,0.0837834
438.374,359.024,93.6585,113.171,0.0892796
434.472,352.195,93.6585,113.171,0.0854288
426.667,334.634,93.6585,113.171,0.0888596
421.463,311.22,93.6585,113.171,0.0826203
425.366,309.268,93.6585,113.171,0.0862399
431.87,325.854,93.6585,113.171,0.0852719
442.276,346.341,93.6585,113.171,0.0867773
450.081,357.073,93.6585,113.171,0.0986081
447.48,360.976,93.6585,113.171,0.0828373
429.268,353.171,93.6585,113.171,0.0847162
413.659,334.634,93.6585,113.171,0.0945963
396.748,308.293,93.6585,113.171,0.0869089
383.74,283.902,93.6585,113.171,0.0842873
386.341,299.512,93.6585,113.171,0.0854716
394.146,324.878,93.6585,113.171,0.0849229
407.154,339.512,93.6585,113.171,0.0867813
403.252,351.22,93.6585,113.171,0.0883651
411.057,335.61,93.6585,113.171,0.0875254
425.366,329.756,93.6585,113.171,0.0836122
437.073,353.171,93.6585,113.171,0.105186
448.78,365.854,93.6585,113.171,0.087168
453.984,360,93.6585,113.171,0.0947246
437.073,346.341,93.6585,113.171,0.0858532
409.756,328.78,93.6585,113.171,0.100424
388.943,309.268,93.6585,113.171,0.0819111
387.642,304.39,93.6585,113.171,0.0930818
401.951,318.049,93.6585,113.171,0.0833373
414.959,339.512,93.6585,113.171,0.084177
422.764,357.073,93.6585,113.171,0.082871
438.374,362.927,93.6585,113.171,0.0812883
444.878,360,93.6585,113.171,0.0856886
440.976,352.195,93.6585,113.171,0.0859174
429.268,345.366,93.6585,113.171,0.0849376
418.862,343.415,93.6585,113.171,0.0871317
418.862,346.341,93.6585,113.171,0.0900428
421.463,351.22,93.6585,113.171,0.0798899
420.163,357.073,93.6585,113.171,0.0802686
